customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
17497.52,0.0,73.0,9,94,0,2,350.4
8970.65,12829.0,118.0,33,1,0,9,328.23
5923.12,92163.0,73.0,3,79,0,6,66.57
35850.6,17588.0,192.0,24,92,0,2,1382.4
4331.46,82302.0,106.0,11,92,0,1,722.18
13309.34,0.0,127.0,19,40,0,2,609.6
4528.5,70340.0,113.0,5,56,0,1,542.4
2791.91,0.0,74.0,35,59,0,1,532.8
8092.88,50825.0,102.0,3,46,0,3,369.61
7996.01,93459.0,99.0,9,85,0,5,655.41
5129.74,86148.0,65.0,19,51,2,4,312.0
5697.18,27048.0,72.0,5,85,0,4,345.6
9217.13,73259.0,115.0,7,31,0,4,673.34
10208.93,35482.0,129.0,21,59,0,3,619.2
4170.69,29462.0,107.0,28,23,1,1,513.6
4505.41,67801.0,115.0,12,45,1,1,23.81
3107.57,0.0,94.0,34,59,4,1,451.2
5528.66,16042.0,73.0,33,58,0,9,350.4
5045.87,28056.0,64.0,32,41,1,8,307.2
2962.72,16495.0,85.0,25,75,3,1,408.0
8665.96,41163.0,108.0,11,66,0,3,231.92
11413.44,0.0,161.0,3,71,1,9,772.8
15488.43,33799.0,109.0,28,52,3,2,664.98
6048.57,0.0,61.0,17,71,3,2,292.8
5934.74,87747.0,147.0,3,87,1,1,46.49
3543.23,35695.0,90.0,2,7,0,1,432.0
3490.03,90985.0,87.0,33,39,0,1,78.09
3683.1,0.0,101.0,19,16,0,1,564.47
5989.77,66839.0,154.0,33,24,0,1,739.2
12500.84,0.0,165.0,16,43,0,3,792.0
8609.16,79090.0,107.0,2,74,0,3,289.04
2497.46,24825.0,64.0,34,44,0,1,155.94
7019.18,26806.0,63.0,32,19,0,2,302.4
5387.93,56835.0,67.0,25,16,0,3,326.55
6165.56,0.0,88.0,12,54,0,6,653.66
2730.2,46135.0,69.0,12,68,0,1,103.94
5162.12,0.0,73.0,21,87,0,4,809.53
7937.06,22862.0,67.0,9,40,0,2,321.6
8608.16,21450.0,110.0,8,80,2,3,528.0
2632.55,95854.0,65.0,16,78,0,1,312.0
7785.0,44897.0,99.0,22,46,1,7,580.73
8255.76,54040.0,103.0,14,88,0,4,59.99
4980.83,53265.0,62.0,12,27,0,3,238.01
7457.24,0.0,198.0,18,55,1,1,1577.67
12302.76,43817.0,62.0,25,12,1,2,245.45
6862.51,54780.0,88.0,22,72,3,5,135.26
9048.98,0.0,119.0,9,8,0,3,571.2
5548.03,67798.0,69.0,1,78,0,9,331.2
8312.68,21442.0,118.0,32,84,0,3,566.4
2389.98,27615.0,62.0,19,18,1,1,297.6
4458.11,17622.0,65.0,1,36,1,3,312.0
5295.74,50200.0,135.0,23,98,0,1,637.06
3839.61,0.0,112.0,3,51,2,1,537.6
3731.5,0.0,96.0,31,34,0,1,460.8
2778.9,73570.0,70.0,0,46,1,1,75.94
4016.54,0.0,111.0,4,85,0,1,799.2
8236.92,0.0,106.0,11,15,0,6,603.06
2491.32,36631.0,62.0,30,77,0,1,67.53
2908.88,35895.0,73.0,11,51,0,1,312.92
4282.95,40864.0,109.0,16,70,1,1,166.94
8341.62,0.0,118.0,15,77,0,4,566.4
5090.78,93018.0,63.0,5,90,0,3,135.38
7366.19,70014.0,62.0,6,4,0,2,17.74
2436.88,48875.0,61.0,20,9,0,1,1.84
8852.69,67969.0,74.0,11,14,0,2,197.78
23875.48,0.0,108.0,8,55,0,2,612.1
5600.5,68665.0,69.0,33,67,0,7,331.2
4636.55,26802.0,66.0,7,43,1,5,316.8
7573.35,0.0,110.0,6,37,0,6,1193.04
14696.64,45345.0,125.0,0,73,0,2,600.0
12298.69,17101.0,113.0,1,88,0,2,542.4
7724.84,32051.0,193.0,4,40,1,1,926.4
5946.67,81139.0,74.0,22,69,0,3,392.64
8000.55,63834.0,100.0,23,19,1,3,215.23
6457.56,37548.0,81.0,12,9,0,3,160.6
7281.44,0.0,69.0,28,28,3,2,371.8
2592.44,72421.0,65.0,8,23,0,1,312.0
4678.42,83102.0,116.0,15,35,0,1,443.67
13869.93,28432.0,118.0,1,59,0,2,612.3
8717.78,83707.0,108.0,2,72,0,7,290.39
5233.99,63259.0,65.0,25,14,0,7,316.8
4764.19,0.0,67.0,18,73,0,8,405.53
2472.47,63860.0,62.0,26,81,0,1,208.6
5608.32,67176.0,72.0,20,90,0,9,345.6
5505.06,86132.0,68.0,30,10,0,3,301.44
2606.21,28519.0,66.0,1,56,0,1,456.47
10481.94,39102.0,88.0,11,98,0,2,152.34
3256.77,0.0,89.0,17,56,0,1,491.76
30475.78,97298.0,128.0,16,38,0,2,48.52
6364.9,41986.0,84.0,25,31,2,5,430.38
9468.51,0.0,88.0,6,47,0,2,633.6
5631.45,17291.0,73.0,3,25,0,5,350.4
7781.0,0.0,74.0,0,52,0,2,246.49
9816.53,37256.0,62.0,15,7,0,2,128.97
7519.13,96306.0,95.0,12,17,1,6,185.36
10179.72,14290.0,271.0,20,40,0,1,1300.8
2772.84,37038.0,71.0,6,97,1,1,9.07
4037.5,90760.0,103.0,5,7,2,1,133.48
21435.88,20668.0,188.0,34,54,3,2,902.4
2676.87,54480.0,67.0,19,91,0,1,321.6
2523.96,16244.0,68.0,4,85,0,1,623.22
6988.4,22436.0,89.0,24,21,0,3,427.2
2695.96,25544.0,68.0,18,30,0,1,326.4
2673.32,28728.0,67.0,8,10,0,1,321.6
12157.33,57449.0,103.0,6,28,0,2,494.4
2957.76,83318.0,73.0,21,42,0,1,211.34
7433.82,55561.0,63.0,2,79,0,2,227.87
3099.54,0.0,102.0,18,32,5,1,862.76
8415.68,55308.0,107.0,17,74,0,6,513.6
26843.12,36068.0,97.0,0,10,0,2,113.37
13057.17,48804.0,112.0,1,4,1,2,537.6
9599.95,0.0,131.0,6,52,0,6,943.2
8535.11,55790.0,111.0,4,40,0,9,117.67
8293.48,70258.0,69.0,20,65,0,2,225.15
6846.15,0.0,95.0,13,20,0,5,456.0
6636.86,47274.0,83.0,32,26,1,5,182.43
5802.84,0.0,78.0,27,10,0,8,644.76
5077.32,0.0,73.0,26,84,0,3,525.6
12427.39,15818.0,107.0,24,99,0,2,333.89
10990.59,44552.0,137.0,7,42,0,3,311.1
3435.25,64348.0,86.0,25,18,0,1,212.39
6624.61,0.0,62.0,27,53,0,2,297.6
5757.44,88997.0,72.0,9,71,0,3,174.04
2691.57,77411.0,67.0,30,63,0,1,257.9
2886.45,10312.0,78.0,10,63,0,1,486.28
5341.44,0.0,72.0,4,11,1,7,345.6
4160.02,96263.0,103.0,5,5,0,1,1.92
2846.25,28919.0,72.0,18,11,0,1,518.4
4770.26,0.0,68.0,2,28,1,4,326.4
5059.62,41869.0,64.0,5,52,0,6,262.12
9095.74,0.0,128.0,5,76,0,8,921.6
2688.86,32808.0,68.0,1,88,1,1,541.7
8277.64,79780.0,68.0,11,58,0,2,326.4
9057.94,91025.0,112.0,26,37,0,9,327.68
3801.75,33043.0,95.0,15,90,0,1,456.0
9339.34,69442.0,118.0,26,6,3,3,1265.57
2520.12,0.0,70.0,18,47,0,1,63.04
4984.1,0.0,70.0,25,48,0,9,336.0
2595.75,47234.0,65.0,11,34,0,1,15.63
7437.69,86863.0,92.0,27,26,0,3,441.6
14536.79,25805.0,66.0,25,0,2,2,375.87
5913.31,43676.0,76.0,19,7,0,3,364.8
2771.66,59855.0,74.0,30,82,4,1,355.2
29194.37,35296.0,126.0,19,11,0,2,452.62
9880.39,36576.0,125.0,11,73,1,3,113.45
15114.4,28513.0,100.0,4,22,1,2,480.0
5759.91,85448.0,72.0,16,76,0,3,16.03
8495.16,23791.0,110.0,11,71,3,7,615.27
4381.18,20597.0,112.0,31,46,0,1,615.26
6997.83,56940.0,87.0,11,10,0,9,512.66
11430.59,93210.0,71.0,35,62,0,2,74.52
7482.49,48992.0,94.0,30,0,1,7,426.07
8596.92,53736.0,71.0,2,20,0,2,169.29
7854.96,25378.0,66.0,22,32,1,2,419.46
2582.41,76731.0,64.0,2,68,0,1,201.46
2275.36,0.0,64.0,11,85,0,1,662.69
4118.59,69379.0,103.0,14,79,0,1,494.4
12157.33,57449.0,103.0,6,28,0,2,494.4
5152.82,0.0,68.0,7,31,0,7,326.4
6512.98,0.0,93.0,30,70,0,6,669.6
27789.69,33806.0,89.0,32,59,0,2,395.73
4191.97,77048.0,103.0,20,41,0,1,141.2
10928.41,74965.0,90.0,20,93,0,2,58.56
7615.38,34095.0,63.0,5,99,0,2,302.4
2004.35,0.0,66.0,16,35,4,1,316.8
2434.68,96045.0,61.0,24,35,0,1,8.58
14195.36,86355.0,118.0,27,86,0,2,285.42
9427.68,27824.0,118.0,32,9,0,8,566.4
11982.42,42995.0,101.0,10,22,0,2,410.51
3102.79,21235.0,79.0,18,56,0,1,244.23
4222.63,74585.0,106.0,1,49,0,1,218.6
4023.81,41833.0,103.0,28,43,0,1,643.83
5297.15,23908.0,70.0,18,57,0,4,336.0
21423.64,0.0,65.0,9,31,0,2,312.0
4416.21,61953.0,113.0,5,63,0,1,497.05
4639.04,0.0,142.0,5,87,0,1,1022.4
4863.54,0.0,137.0,25,45,0,1,657.6
25830.91,73760.0,107.0,16,3,1,2,230.25
2974.31,23333.0,74.0,8,43,0,1,5.62
2064.46,0.0,61.0,6,30,0,1,292.8
10064.61,20440.0,128.0,11,54,2,9,614.4
5500.01,86073.0,136.0,3,32,0,1,333.57
5489.21,50943.0,139.0,18,14,0,1,667.2
2612.76,19003.0,71.0,29,21,0,1,34.65
8573.46,46703.0,108.0,0,48,0,6,678.1
24127.5,14072.0,71.0,13,3,0,2,511.2
8550.39,21733.0,73.0,17,37,0,2,525.6
2308.65,20811.0,61.0,33,61,0,1,292.8
4254.62,11904.0,61.0,34,11,2,3,292.8
8982.85,43490.0,114.0,24,63,4,6,174.59
7868.17,57340.0,67.0,7,19,0,2,159.39
7704.25,49088.0,97.0,4,46,0,3,698.4
10552.17,47761.0,131.0,2,54,0,6,232.71
11681.37,70930.0,99.0,2,21,0,2,190.43
8737.84,61281.0,110.0,7,16,0,7,79.87
5454.89,0.0,82.0,4,77,1,3,393.6
7705.28,25290.0,66.0,0,4,0,2,382.09
7039.26,24239.0,88.0,25,5,0,8,48.35
8838.09,82664.0,114.0,24,10,3,9,133.43
8733.53,83210.0,110.0,0,25,0,3,528.0
9597.47,38736.0,81.0,7,35,0,2,561.41
4506.66,0.0,66.0,0,10,0,9,316.8
17857.97,55437.0,64.0,5,78,1,2,445.29
4737.87,0.0,130.0,0,93,0,1,23.82
5426.14,0.0,71.0,33,83,0,3,408.0
7998.14,29066.0,100.0,13,51,0,3,844.23
2897.62,54337.0,72.0,27,7,0,1,345.6
11599.5,67616.0,96.0,25,17,0,2,340.31
15147.93,41082.0,63.0,23,94,0,2,106.65
5435.77,0.0,73.0,12,71,0,4,626.12
2725.36,36650.0,69.0,2,70,1,1,56.6
13297.71,50631.0,112.0,19,12,4,2,784.66
9927.05,19592.0,92.0,31,63,0,2,441.6
17771.55,0.0,114.0,30,1,0,2,547.2
18269.27,55761.0,115.0,22,73,0,2,86.28
2722.21,17576.0,71.0,29,70,0,1,398.5
7083.21,41449.0,89.0,15,45,0,5,63.52
10179.72,14290.0,271.0,20,40,0,1,1300.8
5889.51,62007.0,73.0,4,7,0,3,120.02
15771.39,21921.0,206.0,14,44,0,3,1254.14
5288.17,42621.0,66.0,8,3,0,3,316.8
27580.55,0.0,87.0,16,41,1,2,417.6
7778.53,63786.0,196.0,30,81,0,1,798.0
7341.86,0.0,104.0,1,48,3,7,82.04
7919.2,82877.0,99.0,8,89,1,3,22.82
2163.87,0.0,63.0,0,75,0,1,302.4
9787.81,10475.0,88.0,13,81,1,2,422.4
5207.64,21952.0,66.0,20,31,0,6,316.8
21147.28,49721.0,132.0,18,49,0,2,639.97
12280.77,88340.0,102.0,16,1,0,2,489.6
2441.39,0.0,65.0,7,28,0,1,312.0
6535.56,0.0,65.0,14,62,0,2,468.0
9206.6,24589.0,82.0,33,39,0,2,511.5
4118.59,69379.0,103.0,14,79,0,1,494.4
4838.21,73769.0,61.0,24,95,2,3,239.54
4625.55,66670.0,114.0,23,6,0,1,518.18
14042.1,88854.0,118.0,6,50,0,2,715.25
7546.61,31266.0,193.0,6,79,0,1,926.4
2514.59,43860.0,65.0,15,58,0,1,156.12
5170.36,89284.0,133.0,4,62,2,1,402.07
13917.38,67267.0,89.0,31,10,0,2,94.81
11318.13,79270.0,95.0,28,61,3,2,456.0
4276.36,36692.0,109.0,1,6,1,1,523.2
4322.24,0.0,119.0,0,37,0,1,571.2
8002.31,0.0,107.0,3,65,0,3,513.6
3885.46,0.0,105.0,3,92,0,1,504.0
4471.78,0.0,135.0,8,14,0,1,972.0
8496.35,44624.0,71.0,10,79,1,2,73.88
22500.88,0.0,71.0,1,23,0,2,340.8
16301.97,19614.0,85.0,21,32,0,2,574.02
2319.74,0.0,64.0,31,53,0,1,632.72
8717.05,83846.0,74.0,22,94,3,2,355.2
2860.11,51159.0,72.0,4,61,0,1,4.24
2453.41,83772.0,62.0,13,76,0,1,42.25
5989.77,66839.0,154.0,33,24,0,1,739.2
24980.23,88440.0,70.0,19,30,0,2,27.15
7482.64,25666.0,63.0,7,30,2,2,270.0
2457.58,52926.0,61.0,2,92,0,1,292.8
2379.74,0.0,67.0,16,90,0,1,494.95
8286.96,40001.0,70.0,26,7,0,2,142.57
2393.92,0.0,70.0,24,10,0,1,425.27
4657.16,18024.0,65.0,13,1,0,3,312.0
13197.93,0.0,68.0,19,2,3,2,326.4
2803.92,23220.0,74.0,3,73,0,1,251.33
8646.5,64125.0,108.0,3,44,0,3,369.82
7425.87,58042.0,62.0,14,88,0,2,161.42
4528.74,90034.0,112.0,5,86,0,1,537.6
2227.07,27972.0,61.0,7,38,0,1,292.8
7292.95,0.0,65.0,6,45,0,2,312.0
3184.36,50989.0,80.0,3,11,0,1,256.0
11315.2,11885.0,101.0,18,39,0,2,484.8
2530.71,89451.0,63.0,11,2,0,1,61.77
18361.56,0.0,182.0,3,56,0,2,1310.4
8641.53,78904.0,109.0,10,38,0,9,250.0
3278.53,70247.0,83.0,13,19,1,1,141.8
5271.98,32653.0,67.0,4,25,0,9,321.6
3763.64,93595.0,97.0,15,30,4,1,49.8
13955.57,90279.0,115.0,7,64,0,2,372.18
5001.53,0.0,72.0,3,56,0,3,542.14
7082.83,53310.0,189.0,26,33,3,1,1360.8
7619.48,0.0,105.0,5,42,0,5,504.0
12550.88,22234.0,160.0,0,92,0,3,768.0
32196.6,91375.0,99.0,22,89,0,2,72.63
6793.77,22250.0,86.0,10,36,0,3,720.6
5272.32,0.0,80.0,9,69,0,7,576.0
6265.34,0.0,84.0,18,25,1,4,481.03
8547.59,51179.0,71.0,10,25,0,2,466.18
2787.42,38667.0,72.0,8,67,0,1,159.27
4626.8,79487.0,114.0,20,87,0,1,547.2
8663.36,67763.0,107.0,28,10,2,9,41.28
3872.22,0.0,62.0,8,81,2,6,503.81
5170.81,0.0,71.0,5,20,0,5,859.6
8960.28,71943.0,112.0,8,51,0,4,305.65
5471.83,53526.0,68.0,27,69,0,4,278.9
34931.0,35005.0,295.0,14,46,0,2,1416.0
2620.39,24721.0,67.0,3,76,0,1,139.96
19069.5,0.0,102.0,29,72,2,2,734.4
5757.44,88997.0,72.0,9,71,0,3,174.04
40224.01,48587.0,111.0,7,14,0,2,532.8
2701.49,76310.0,67.0,1,33,0,1,321.6
3712.43,73205.0,92.0,9,18,0,1,37.3
21850.84,51056.0,78.0,27,86,0,2,95.82
7840.17,58414.0,210.0,7,24,2,1,1008.0
8237.04,23940.0,107.0,13,34,0,7,513.6
2243.47,0.0,62.0,26,18,0,1,446.4
8434.46,44216.0,71.0,24,36,0,2,72.21
2227.07,27972.0,61.0,7,38,0,1,292.8
5170.03,0.0,69.0,27,48,0,9,331.2
2641.45,29305.0,66.0,1,38,0,1,475.2
2790.68,53882.0,69.0,14,33,0,1,331.2
2745.13,91757.0,69.0,29,58,1,1,331.2
7579.53,33906.0,64.0,25,49,0,2,401.59
10978.78,68158.0,139.0,28,87,1,4,253.18
8255.06,0.0,134.0,24,86,3,5,643.2
4747.73,42165.0,123.0,22,66,0,1,799.67
3540.9,0.0,101.0,24,11,0,1,727.2
3436.13,30817.0,88.0,25,43,0,1,91.83
2582.19,68074.0,65.0,12,62,0,1,27.99
44771.3,0.0,131.0,20,59,0,2,842.39
7396.28,71135.0,92.0,11,64,1,3,270.56
4330.8,0.0,61.0,30,35,0,3,292.8
9075.77,37722.0,116.0,8,23,0,8,158.08
14635.45,0.0,139.0,5,56,0,2,667.2
5609.08,44705.0,71.0,21,63,0,6,148.17
11565.69,64642.0,96.0,3,79,0,2,404.27
2771.05,50071.0,71.0,3,32,0,1,18.92
8507.13,46754.0,106.0,5,70,1,9,513.82
7582.11,64801.0,64.0,23,19,0,2,268.47
3323.09,70410.0,83.0,25,13,0,1,131.83
5234.33,66957.0,131.0,31,4,1,1,628.8
24709.6,24213.0,78.0,11,28,1,2,374.4
3123.08,0.0,101.0,1,83,4,1,960.12
2551.23,79751.0,63.0,15,67,0,1,392.24
7247.71,86122.0,182.0,33,54,1,1,873.6
4538.85,82297.0,116.0,5,62,0,1,0.38
2687.31,82210.0,68.0,33,46,4,1,51.96
8730.42,43259.0,73.0,12,18,0,2,350.4
8332.73,0.0,79.0,7,72,0,2,379.2
2357.75,25064.0,62.0,17,34,0,1,297.6
4637.16,25816.0,119.0,18,63,0,1,571.2
5357.19,0.0,73.0,14,74,0,8,350.85
5391.97,41662.0,69.0,27,73,0,6,217.97
3694.14,96170.0,92.0,8,86,0,1,441.6
5040.41,46072.0,64.0,0,61,0,4,25.93
27495.42,37931.0,99.0,8,31,0,2,475.2
4842.28,35127.0,62.0,9,21,0,5,297.6
2678.06,72450.0,66.0,21,58,0,1,84.22
5227.1,93087.0,131.0,14,25,3,1,628.8
2590.1,22398.0,67.0,23,76,2,1,321.6
10536.08,92983.0,87.0,9,77,1,2,153.21
8581.28,27689.0,239.0,0,72,2,1,2893.24
9463.11,69654.0,118.0,10,50,0,7,629.53
13441.01,80744.0,111.0,15,19,0,2,361.28
3886.5,0.0,112.0,13,59,0,1,1185.99
6784.89,0.0,64.0,7,5,1,2,460.8
23594.68,76358.0,66.0,25,3,0,2,86.46
2538.63,18608.0,71.0,13,24,0,1,340.8
5639.94,73168.0,70.0,21,50,0,3,425.8
2459.17,21190.0,65.0,24,68,2,1,312.0
2667.27,94041.0,66.0,14,11,0,1,159.76
13778.37,91474.0,113.0,9,99,0,2,24.09
4923.18,61469.0,63.0,16,65,5,3,302.4
2272.34,16618.0,62.0,0,40,0,1,219.29
14895.4,48081.0,188.0,31,12,0,5,881.36
9756.04,67632.0,121.0,0,44,0,4,26.95
9422.97,34115.0,119.0,6,73,0,6,466.12
3837.36,23051.0,99.0,31,86,0,1,475.2
10952.13,23748.0,99.0,0,24,0,2,607.1
8159.14,40589.0,69.0,23,68,0,2,331.2
19480.5,50809.0,83.0,29,58,0,2,290.38
3919.37,66676.0,97.0,0,40,0,1,558.1
7985.14,52339.0,70.0,7,55,3,2,336.0
12168.74,14973.0,115.0,2,75,0,2,828.0
5849.32,0.0,83.0,2,47,0,4,540.51
5085.84,31546.0,65.0,4,83,0,9,100.05
2903.94,67763.0,73.0,17,69,1,1,59.86
31162.69,83170.0,97.0,0,53,0,2,344.12
3086.87,19464.0,84.0,10,94,1,1,871.51
5178.7,66943.0,65.0,33,10,1,7,53.08
14024.36,81872.0,115.0,10,55,0,2,256.44
10640.94,50450.0,90.0,11,68,0,2,135.89
4949.8,21342.0,62.0,34,72,0,3,74.35
8595.67,34621.0,108.0,21,32,1,8,621.46
22951.89,62396.0,64.0,13,18,0,2,307.2
3792.13,97212.0,93.0,28,61,0,1,360.06
2755.75,49648.0,70.0,0,23,0,1,65.95
4880.34,97984.0,61.0,1,36,1,5,407.45
9051.91,26308.0,114.0,10,30,0,3,547.2
10115.45,63528.0,256.0,15,23,0,1,1228.8
8269.08,20225.0,114.0,27,64,1,6,547.2
8071.65,0.0,112.0,3,84,0,7,806.4
7726.99,87620.0,64.0,3,15,0,2,24.06
8311.14,0.0,72.0,22,79,0,2,311.33
2574.02,34990.0,65.0,23,73,0,1,42.69
5727.33,99934.0,71.0,9,12,0,3,460.32
5441.42,85702.0,67.0,9,74,0,6,249.09
2744.52,94648.0,69.0,19,64,0,1,331.2
5636.74,24516.0,71.0,11,23,0,8,300.61
16870.39,61063.0,85.0,21,4,0,2,262.5
2738.0,0.0,74.0,27,91,0,1,263.37
4644.7,0.0,64.0,23,71,0,6,307.2
4746.69,15169.0,63.0,34,15,0,3,302.4
16874.33,55390.0,71.0,34,29,0,2,256.27
2387.61,27592.0,62.0,6,29,0,1,297.6
2504.91,88264.0,62.0,8,34,0,1,297.6
4591.63,83297.0,113.0,6,28,0,1,542.4
13092.59,0.0,188.0,35,82,0,7,1353.6
9112.27,0.0,90.0,21,21,0,2,432.0
4165.17,55897.0,104.0,33,5,0,1,499.2
2659.98,21297.0,71.0,26,56,0,1,45.51
11986.59,87560.0,98.0,4,86,1,2,470.4
2898.73,0.0,96.0,5,7,4,1,691.2
2894.24,0.0,85.0,3,53,0,1,408.0
3500.45,89398.0,86.0,5,57,0,1,82.41
2621.81,36843.0,68.0,12,11,3,1,357.64
10221.81,0.0,134.0,23,16,0,4,643.2
2578.27,34946.0,65.0,30,63,0,1,420.36
6242.6,75680.0,78.0,27,6,0,6,136.79
5220.28,0.0,69.0,23,13,0,7,331.2
9075.77,37722.0,116.0,8,23,0,8,158.08
4525.37,10269.0,65.0,12,5,0,3,170.8
4970.36,49714.0,63.0,29,64,3,4,266.17
15467.79,77517.0,129.0,19,20,0,2,98.92
5838.9,81082.0,73.0,5,85,0,4,281.3
10656.88,72540.0,88.0,7,3,0,2,631.74
2289.62,0.0,65.0,8,58,0,1,468.0
5439.8,61546.0,68.0,4,27,0,3,29.21
7956.15,44818.0,67.0,25,41,1,2,136.88
4458.11,17622.0,65.0,1,36,1,3,312.0
2555.05,0.0,72.0,14,24,0,1,518.4
3308.0,79797.0,84.0,27,46,0,1,31.76
5041.3,36234.0,63.0,0,44,0,5,113.53
13350.12,28919.0,173.0,5,88,0,3,830.4
4931.22,0.0,68.0,6,93,0,8,480.16
7776.84,63568.0,65.0,19,5,0,2,390.79
2553.67,73935.0,64.0,13,29,1,1,72.07
4876.47,0.0,66.0,15,56,0,3,316.8
9034.31,18846.0,115.0,16,84,0,3,552.0
8105.91,38893.0,103.0,19,40,0,9,41.97
5619.69,0.0,153.0,25,5,0,1,1027.0
15727.13,84824.0,196.0,7,4,0,9,319.82
6618.02,20068.0,86.0,8,28,0,3,411.01
4670.05,0.0,125.0,21,34,0,1,600.0
10169.37,0.0,135.0,32,61,0,8,648.0
8323.07,97245.0,70.0,29,29,0,2,4.11
2417.76,51808.0,61.0,3,12,1,1,351.15
8044.87,71391.0,67.0,29,39,0,2,284.0
5325.72,0.0,73.0,17,44,0,7,496.47
6947.52,0.0,100.0,5,54,0,7,925.14
5847.42,23496.0,77.0,17,88,0,8,13.16
2584.2,22562.0,65.0,4,81,0,1,312.0
4724.79,23986.0,119.0,31,3,0,1,463.34
2790.23,22974.0,71.0,0,8,0,1,180.67
21531.33,0.0,101.0,21,35,0,2,484.8
12622.83,61844.0,106.0,19,74,0,2,508.8
20171.96,24804.0,73.0,19,98,0,2,350.4
16464.37,27760.0,104.0,13,71,0,2,302.76
5595.39,74454.0,71.0,25,29,0,3,340.8
4170.69,29462.0,107.0,28,23,1,1,513.6
2665.45,52266.0,68.0,14,98,0,1,141.92
7098.91,0.0,70.0,18,99,0,2,349.78
3971.35,23599.0,103.0,20,46,0,1,494.4
5528.21,36088.0,72.0,16,31,0,9,345.6
8339.0,70534.0,104.0,31,71,0,3,54.07
38445.86,27398.0,125.0,4,71,1,2,600.0
5448.56,85296.0,68.0,15,47,0,6,342.52
10808.07,31063.0,92.0,20,19,0,2,441.6
6185.1,0.0,92.0,8,28,0,3,1027.18
3208.23,52367.0,81.0,25,64,0,1,275.99
5480.1,58651.0,71.0,6,95,0,3,472.6
22986.15,84831.0,192.0,13,37,0,2,1336.93
13107.93,49088.0,114.0,17,87,1,2,547.2
7462.93,70263.0,93.0,30,66,0,5,7.35
11463.99,45354.0,285.0,5,51,0,1,540.14
7236.13,0.0,63.0,11,73,0,2,383.36
6232.69,28334.0,83.0,3,44,0,7,537.77
28393.33,38772.0,90.0,8,87,0,2,321.87
3746.75,41479.0,94.0,14,38,1,1,19.58
21569.34,23909.0,119.0,21,86,0,2,571.2
5012.08,48328.0,63.0,22,12,0,7,108.14
3371.86,86689.0,85.0,3,72,0,1,408.0
3864.78,24204.0,99.0,25,41,1,1,707.3
4145.71,25943.0,110.0,26,83,0,1,1067.33
5156.07,0.0,73.0,5,72,0,7,807.95
3667.37,62375.0,92.0,34,34,0,1,618.63
7835.68,0.0,71.0,7,24,0,2,404.27
14567.27,0.0,148.0,8,18,0,2,710.4
10171.34,70200.0,65.0,25,10,0,2,312.0
4135.78,0.0,112.0,16,62,0,1,707.98
5511.49,79027.0,70.0,13,37,0,5,336.0
2429.28,26736.0,63.0,6,64,0,1,367.93
5414.62,26893.0,68.0,1,31,0,5,68.23
7421.59,47406.0,94.0,2,96,1,6,287.15
4458.11,17622.0,65.0,1,36,1,3,312.0
14476.12,27572.0,124.0,11,57,0,2,595.2
4936.89,0.0,72.0,7,34,2,7,391.64
4525.28,32802.0,114.0,31,8,0,1,547.2
6701.77,18400.0,89.0,26,52,0,8,640.8
14134.35,90844.0,118.0,10,98,0,2,232.67
24723.18,44685.0,69.0,1,41,0,2,331.2
2838.07,0.0,80.0,30,8,0,1,336.51
3848.48,42589.0,98.0,8,73,0,1,470.4
19504.47,0.0,72.0,17,55,0,2,345.6
26900.27,63009.0,112.0,17,49,0,2,485.29
4361.37,79583.0,109.0,12,76,2,1,523.2
2529.08,89129.0,64.0,24,93,0,1,328.87
2504.44,0.0,69.0,23,15,0,1,496.8
8649.7,94389.0,107.0,16,76,0,8,85.06
13668.36,0.0,197.0,5,50,0,9,1418.4
20635.08,84106.0,64.0,0,86,0,2,334.41
2517.53,0.0,69.0,2,71,0,1,42.1
5326.68,76717.0,66.0,26,10,0,6,300.53
2600.27,51978.0,66.0,18,81,0,1,144.78
8534.79,47325.0,107.0,0,92,0,6,64.6
8828.83,86721.0,111.0,33,10,0,3,532.8
2248.45,24910.0,63.0,7,63,1,1,347.86
8861.15,90125.0,110.0,1,72,0,3,128.65
4556.59,0.0,73.0,24,40,2,9,525.6
2530.71,89451.0,63.0,11,2,0,1,61.77
5251.98,59537.0,66.0,23,5,0,7,316.8
6743.12,0.0,199.0,6,37,0,1,955.2
14014.72,54193.0,117.0,2,83,0,2,720.75
9438.92,86946.0,118.0,13,14,0,7,340.66
10506.77,0.0,92.0,15,36,0,2,546.52
4213.92,12160.0,109.0,5,34,0,1,489.41
4773.69,33701.0,63.0,16,67,0,5,171.33
4547.89,33531.0,116.0,11,15,0,1,801.58
2842.27,69417.0,73.0,30,78,1,1,30.87
3059.55,38644.0,78.0,28,0,1,1,361.46
20315.0,63209.0,102.0,20,28,2,2,207.32
3239.12,16061.0,88.0,26,23,0,1,633.6
4626.8,79487.0,114.0,20,87,0,1,547.2
8997.04,54230.0,112.0,10,21,0,9,537.6
25807.06,71210.0,214.0,8,89,1,2,1027.2
3808.12,94903.0,94.0,3,38,0,1,451.2
7614.14,27293.0,96.0,20,55,0,6,469.03
6898.46,70950.0,171.0,6,12,0,1,565.93
2298.38,0.0,63.0,19,9,0,1,302.4
2806.7,37009.0,71.0,1,45,0,1,145.67
